annual_inc,emp_title,verification_status,address,application_type,dti,loan_amnt,installment,loan_status,pan_match,aadhaar_name_match,address_match,employer_match,salary_itr_match,bank_salary_match,metadata_suspicious,edited_in_photoshop,ocr_confidence,income_difference_pct,is_document_fraud
36000.0,patient care tech,Verified,"70364 Cole Crest Suite 419
Thompsonshire, MD 93700",INDIVIDUAL,10.46,16000.0,385.79,Charged Off,1,1,1,1,1,1,0,0,88.48,3.28,0
47000.0,"SPARC, LLC",Not Verified,"PSC 3714, Box 8093
APO AP 30723",INDIVIDUAL,29.68,4000.0,141.21,Fully Paid,1,1,1,1,1,1,0,0,72.27,16.78,0
68000.0,Researcher,Source Verified,"336 Taylor Ramp
New Joshua, LA 22690",INDIVIDUAL,5.74,21600.0,673.79,Fully Paid,1,1,1,1,1,1,0,0,77.78,29.22,1
72000.0,Assistant Store Manager ,Source Verified,"PSC 9515, Box 3166
APO AE 29597",INDIVIDUAL,20.98,5000.0,166.77,Fully Paid,1,1,1,1,0,1,0,0,95.24,46.71,0
62500.0,Attorney,Not Verified,"424 Parks Trail Apt. 391
Meganfurt, OK 05113",INDIVIDUAL,10.55,17500.0,551.55,Fully Paid,1,1,1,1,1,1,0,0,91.84,35.86,0
82000.0,Pastor ,Source Verified,"379 Kristy Village Apt. 637
Jonesborough, DC 00813",INDIVIDUAL,26.46,28000.0,675.12,Fully Paid,1,1,1,1,1,1,0,0,98.88,6.97,0
65000.0,MRI Tech ,Source Verified,"53128 Osborne Mountains Apt. 651
Evansborough, NE 29597",INDIVIDUAL,22.82,22800.0,581.96,Fully Paid,1,1,1,1,1,1,0,0,81.9,37.11,0
70000.0,American Bar Association,Not Verified,"1931 Renee Key Apt. 157
New Catherine, MD 05113",INDIVIDUAL,20.64,16000.0,534.11,Fully Paid,1,1,1,1,1,1,0,0,96.83,44.05,0
92000.0,Network Eng. / Help Desk Mgr.,Verified,"36770 Matthew Parks Suite 801
Port Jennifer, VT 29597",INDIVIDUAL,5.97,18350.0,442.45,Fully Paid,1,1,1,1,1,1,0,0,95.85,40.08,0
55000.0,Accountant,Verified,"893 King Mountain
New Jerry, CA 70466",INDIVIDUAL,6.82,7425.0,243.05,Fully Paid,1,1,1,1,1,1,0,0,98.98,44.8,0
23000.0,Texan Cafe,Verified,"709 Eric Village
New Jacob, KY 86630",INDIVIDUAL,14.82,6625.0,230.38,Charged Off,1,1,1,0,1,1,0,1,78.17,18.88,0
35000.0,ABINGTON MEMORIAL HOSPITAL,Not Verified,"8595 Jennifer Vista
South Jasmineshire, NC 22690",INDIVIDUAL,10.87,6000.0,196.84,Fully Paid,1,1,1,0,1,1,0,0,84.84,26.43,0
62000.0,Smith Dairy,Verified,"6107 Edwards Greens Suite 833
Aprilton, OH 22690",INDIVIDUAL,14.4,8400.0,287.46,Fully Paid,1,1,1,1,0,1,0,0,72.43,33.29,0
50000.0,Custodin,Source Verified,"0574 Morrison Squares
Sarahport, WY 48052",INDIVIDUAL,25.37,5000.0,174.09,Charged Off,1,1,1,1,1,1,0,0,87.73,44.68,0
43680.0,GENERAL MANGER,Not Verified,"7463 Jenna Brooks Suite 773
Phillipshaven, DE 05113",INDIVIDUAL,26.51,10000.0,327.34,Fully Paid,1,1,0,1,0,1,0,0,91.97,21.78,0
15000.0,Dominos Pizza,Not Verified,"0312 Mclaughlin Glens Suite 272
Youngberg, FL 22690",INDIVIDUAL,7.68,3000.0,102.93,Fully Paid,1,1,1,1,1,1,0,0,77.14,14.32,0
32000.0,Legal Assistant,Not Verified,"37336 Daniel Rapids
North Heidi, WY 22690",INDIVIDUAL,25.28,6000.0,196.41,Fully Paid,1,1,1,1,1,1,0,0,75.09,31.8,1
90000.0,Marketing Liaison,Source Verified,"73636 Taylor Ranch Apt. 967
Prestonfort, WA 00813",INDIVIDUAL,23.23,15000.0,517.34,Fully Paid,1,1,1,1,1,0,0,0,89.19,11.23,0
34000.0,Miami Children's Hospital,Not Verified,"351 Jacqueline Shoal
Port Alejandra, MT 30723",INDIVIDUAL,1.59,3000.0,108.12,Fully Paid,1,0,1,1,1,1,0,0,81.79,26.76,0
59600.0,cvs pharmacy,Not Verified,"Unit 7326 Box 8095
DPO AP 00813",INDIVIDUAL,10.03,13000.0,444.88,Fully Paid,1,1,1,1,1,1,0,0,82.8,40.13,0
45800.0,Underwriter II,Verified,"91402 Ronald Island
Hurstchester, ME 22690",INDIVIDUAL,17.28,7000.0,228.45,Fully Paid,1,1,1,1,1,1,0,0,84.13,16.07,1
74984.0,Business Office Director,Source Verified,"51318 Monroe Ville
East Nicoleton, NJ 05113",INDIVIDUAL,22.39,15000.0,498.15,Fully Paid,0,1,1,1,1,1,1,0,85.34,3.06,1
70000.0,owner,Not Verified,"682 Anderson Ferry
North Tina, SD 48052",INDIVIDUAL,16.49,18000.0,550.79,Fully Paid,1,1,1,1,1,1,0,0,75.87,3.74,0
100000.0,nuclear medical technologist,Source Verified,"1991 Mcintosh Forks
Tranview, NV 30723",DIRECT_PAY,31.89,8000.0,291.19,Fully Paid,0,1,1,0,1,1,0,0,87.33,18.78,0
62000.0,Site Manager,Source Verified,"1181 Gabriel Park
Morrisside, WV 48052",INDIVIDUAL,24.6,10000.0,241.12,Fully Paid,1,1,1,1,1,1,1,0,72.07,34.41,0
62000.0,SHIFT SUPERVISOR,Not Verified,"USS Brown
FPO AE 70466",INDIVIDUAL,17.75,26000.0,706.03,Charged Off,1,1,1,1,1,0,0,0,73.41,28.96,0
45000.0,lpn,Not Verified,"4657 Smith Tunnel Suite 691
Danielmouth, WV 05113",INDIVIDUAL,29.18,15000.0,491.01,Fully Paid,1,1,1,1,1,1,0,0,91.35,44.56,0
110000.0,Underwriting Manager,Verified,"Unit 2191 Box 3940
DPO AE 30723",INDIVIDUAL,12.86,31950.0,937.59,Charged Off,1,1,1,1,1,1,0,0,91.94,28.56,0
47000.0,Kids-Centric Inc,Not Verified,"401 Salinas Glens Suite 681
Lake Jeffrey, FL 70466",INDIVIDUAL,6.97,9000.0,303.16,Fully Paid,1,1,1,1,1,1,0,0,77.99,36.05,0
101000.0,"VP, SR Ops Manager",Verified,"54387 Bennett Wall
Richardsonhaven, TX 48052",INDIVIDUAL,8.38,17850.0,644.07,Fully Paid,1,1,1,1,1,1,0,0,75.54,16.42,0
43000.0,Production ,Source Verified,"973 Bryan Motorway
Port Rebeccaberg, MO 93700",INDIVIDUAL,33.38,13600.0,327.92,Charged Off,1,1,1,1,1,1,0,0,71.62,24.86,0
88000.0,Business Intelligence Analyst II,Verified,"3271 Alvarez Roads Suite 854
Gilbertport, IA 05113",INDIVIDUAL,14.32,19000.0,586.58,Fully Paid,1,1,1,1,0,0,1,0,82.57,34.1,1
60000.0,CQI Manager,Not Verified,"23238 Oneill Orchard Apt. 165
Lake Stephaniebury, WV 11650",INDIVIDUAL,16.66,13000.0,444.19,Charged Off,1,0,0,0,1,1,0,0,85.27,14.47,1
106000.0,Director Cardiopulmonary Services,Source Verified,"16728 Wiley Path Apt. 356
Port Jeffery, UT 22690",INDIVIDUAL,15.58,12000.0,392.81,Fully Paid,1,1,1,1,1,1,0,0,96.98,43.42,0
41000.0,machinist,Verified,"655 Jose Creek Apt. 613
Stephanieview, NE 00813",INDIVIDUAL,30.06,10200.0,381.62,Fully Paid,1,1,1,1,1,1,0,0,70.07,9.88,0
142000.0,Accounting Manager,Verified,"625 Ortiz Causeway
North Jonathonfort, NJ 00813",INDIVIDUAL,18.09,32000.0,1165.73,Fully Paid,1,1,1,1,1,1,0,0,82.18,32.77,0
125000.0,Lead sales,Source Verified,"6907 Benson Burg Apt. 181
Brittneyborough, NC 70466",INDIVIDUAL,16.18,20000.0,654.68,Fully Paid,0,1,1,1,1,0,0,1,82.58,13.81,0
72000.0,Hotel Deluxe/Gracies,Not Verified,"2935 Chan Underpass Apt. 963
Matthewton, AL 48052",INDIVIDUAL,12.45,8000.0,243.49,Fully Paid,1,0,1,1,1,1,0,0,96.6,1.03,0
124000.0,RockTenn,Verified,"23879 Jones Fords
Port Sherriborough, NV 11650",INDIVIDUAL,21.65,35000.0,1261.3,Charged Off,1,0,1,1,1,0,0,0,75.88,35.59,1
115000.0,Program Analyst,Verified,"1100 Rosales Meadows Suite 963
East Markfort, MN 48052",INDIVIDUAL,20.43,30000.0,1015.89,Fully Paid,1,1,0,1,1,1,0,0,71.99,22.04,0
36000.0,all county courier,Not Verified,"5205 Davis Extensions
North Joseshire, MD 00813",INDIVIDUAL,7.56,15850.0,512.63,Fully Paid,1,1,1,1,1,1,0,0,81.45,40.87,0
130000.0,Toll Brothers Inc.,Source Verified,"4538 Sherri Prairie Apt. 573
Millerton, GA 70466",INDIVIDUAL,14.77,15000.0,485.14,Fully Paid,1,1,0,1,1,1,0,0,88.37,23.28,0
24000.0,U.S. SECURITY ASSOCIATES INC.,Verified,"2194 Cox Shores Suite 754
Port Ericashire, AZ 05113",INDIVIDUAL,12.56,8325.0,300.01,Fully Paid,1,1,1,1,1,1,0,0,95.74,,0
50000.0,Audio Engineer,Verified,"787 Amanda Fall
Port Keithfurt, GA 70466",INDIVIDUAL,27.21,22000.0,688.39,Charged Off,1,1,0,1,0,1,0,0,78.07,15.45,0
106000.0,Senior Software Project Engineer,Verified,"2639 Thompson Villages
South Samantha, MS 70466",INDIVIDUAL,25.38,20000.0,706.01,Fully Paid,1,1,1,0,1,1,0,0,77.54,32.68,0
80000.0,"Global Market Insite, Inc.",Source Verified,"69779 Austin Via
Richardsstad, MI 22690",INDIVIDUAL,14.92,9600.0,309.36,Fully Paid,1,1,0,1,1,1,0,0,79.78,8.94,0
80000.0,art director,Verified,"74446 David Crossroad Apt. 964
New Lorraine, NC 48052",INDIVIDUAL,7.11,21600.0,748.56,Fully Paid,1,1,1,1,1,0,0,0,73.55,22.25,0
93000.0,Norman Mechanical,Verified,"21485 James Lodge
Nicholaston, HI 00813",INDIVIDUAL,12.79,12375.0,430.87,Fully Paid,1,1,1,1,1,1,0,0,99.32,47.53,0
43680.0,Communications and Marketing Associate,Not Verified,"04184 Cynthia Fall
Stephenville, NM 00813",INDIVIDUAL,18.45,10000.0,316.47,Fully Paid,1,1,1,1,1,1,0,0,86.22,0.29,0
70000.0,Account Manager,Source Verified,"1590 Jessica Creek Suite 008
Jenniferton, ND 30723",INDIVIDUAL,15.22,10000.0,255.3,Fully Paid,1,1,1,1,1,1,0,0,78.17,13.73,1
157000.0,Agent,Not Verified,"67239 Chapman Camp Apt. 328
Mariahville, CA 22690",INDIVIDUAL,13.44,6000.0,205.54,Fully Paid,1,1,1,1,0,0,0,0,80.85,39.34,1
60000.0,Senior technician ,Not Verified,"088 Wilson Forest
Lake Johnport, KY 48052",INDIVIDUAL,13.52,16000.0,550.51,Fully Paid,1,1,1,1,1,1,0,0,95.98,34.47,0
57000.0,Pratt & Whitney ,Verified,"9132 Casey Park Apt. 382
New Juanport, NJ 29597",INDIVIDUAL,30.72,6500.0,216.27,Fully Paid,1,1,1,1,1,1,0,1,90.21,26.83,0
70000.0,Greeneville City Schools,Source Verified,"04863 Jennifer Glens
North Tyrone, FL 00813",INDIVIDUAL,17.74,20000.0,638.33,Fully Paid,1,1,1,1,1,1,0,0,86.6,44.57,0
55000.0,RN,Not Verified,"990 Day Terrace Suite 418
Port Kimberlyview, ND 11650",INDIVIDUAL,20.73,7900.0,237.91,Charged Off,1,1,0,1,1,1,0,0,91.74,9.18,0
90000.0,"Office Asst., Sr",Not Verified,"123 Kelly Gateway Apt. 604
Colemanhaven, NV 00813",INDIVIDUAL,11.29,25000.0,505.84,Fully Paid,1,1,0,1,0,1,0,0,92.67,45.12,1
35000.0,KETCH,Not Verified,"8563 Amy Village Suite 751
Kristinberg, KS 05113",INDIVIDUAL,13.41,8875.0,311.15,Fully Paid,0,1,1,1,1,0,1,0,75.83,15.29,1
60000.0,manager,Not Verified,"47530 Davis Extensions Apt. 341
New Heatherville, SD 93700",INDIVIDUAL,21.68,28800.0,778.98,Charged Off,1,1,1,1,1,1,1,0,74.76,,0
25000.0,Bell West Community Credit Union,Not Verified,"4895 Angela Haven Apt. 578
East Aimee, ID 05113",INDIVIDUAL,27.74,1800.0,55.27,Fully Paid,1,1,1,1,1,1,0,0,99.0,0.61,0
29000.0,Quality Impressions,Not Verified,"430 Maria Lights Apt. 689
Rickton, NE 05113",INDIVIDUAL,11.91,11300.0,393.44,Fully Paid,1,1,1,1,1,1,0,0,75.57,35.34,0
60000.0,Administrative Assistant,Verified,"9429 Michelle Cliff Apt. 079
North Kenneth, IA 00813",INDIVIDUAL,4.04,5000.0,164.86,Fully Paid,1,1,1,1,1,1,0,0,83.94,40.33,0
41000.0,Export Coordinator,Not Verified,"42154 Page Spring
South Todd, TN 70466",INDIVIDUAL,23.65,1000.0,34.97,Fully Paid,0,1,1,1,1,1,0,1,99.48,24.1,1
62500.0,Broadcast Operations,Not Verified,"Unit 9265 Box 3041
DPO AA 30723",INDIVIDUAL,10.5,3500.0,120.73,Fully Paid,1,1,1,1,1,1,0,0,82.52,19.35,0
100000.0,Mechanic,Not Verified,"908 Davies Ford Apt. 857
South Rachel, VA 29597",INDIVIDUAL,18.17,16000.0,366.76,Fully Paid,1,1,1,1,1,1,0,0,85.45,37.72,0
21000.0,walmart,Not Verified,"1050 Arellano Plains
Lake Nicole, AR 48052",INDIVIDUAL,34.03,5800.0,187.59,Fully Paid,1,1,1,1,1,1,0,0,93.95,,0
40000.0,Teacher,Source Verified,"11752 Brian Overpass
Cowanfort, WI 11650",INDIVIDUAL,20.61,10000.0,362.73,Charged Off,1,1,1,1,0,1,0,0,80.21,42.32,0
120000.0,Beaver County Sheriff,Not Verified,"813 Manuel Ramp Suite 389
Rickeyfurt, MO 11650",INDIVIDUAL,16.32,28000.0,889.09,Charged Off,1,1,1,1,1,1,0,0,82.93,32.56,0
65000.0,Cat Entertainment Services,Source Verified,"01446 Murray Villages Suite 490
Amybury, IA 70466",INDIVIDUAL,21.82,16425.0,576.49,Fully Paid,1,1,1,1,1,0,0,0,79.97,33.81,0
40000.0,cardiac sonographer,Not Verified,"51937 Wilson Place Apt. 968
Christinefort, MO 70466",INDIVIDUAL,14.25,8000.0,273.35,Fully Paid,1,1,1,1,1,1,0,0,78.62,20.17,0
46000.0,System Technician/Engineer,Verified,"374 Roman Ramp
North Patrickhaven, WI 30723",INDIVIDUAL,16.33,20000.0,518.71,Fully Paid,0,1,1,1,1,0,0,0,84.15,10.69,0
48000.0,Supervisor,Source Verified,"57925 Ray Forge Suite 592
Jimenezhaven, MT 05113",INDIVIDUAL,33.65,12800.0,396.76,Fully Paid,0,1,1,1,1,1,1,0,92.38,41.13,1
99504.0,self,Source Verified,"6602 Benson Tunnel Apt. 755
New Robinton, WI 22690",INDIVIDUAL,4.14,16000.0,389.26,Fully Paid,1,1,1,1,1,1,0,0,96.02,26.07,1
63000.0,Dept of Interior,Not Verified,"PSC 9056, Box 9752
APO AP 70466",INDIVIDUAL,12.06,10000.0,304.36,Fully Paid,1,1,1,1,1,0,0,0,84.1,34.19,0
39600.0,brandon electric,Not Verified,"576 Alvarez Station
West Mark, CO 29597",INDIVIDUAL,7.24,7000.0,222.28,Fully Paid,0,1,1,1,1,1,0,0,79.63,33.87,0
48000.0,Administrative Assistant,Source Verified,"08455 James Inlet
Port James, CA 05113",INDIVIDUAL,22.18,7650.0,277.53,Fully Paid,1,0,1,1,1,1,0,0,97.35,43.35,0
55000.0,ConAm Management Corp,Verified,"PSC 2705, Box 8010
APO AA 29597",INDIVIDUAL,21.92,15000.0,544.17,Fully Paid,0,1,1,1,1,1,0,0,80.08,13.62,0
36000.0,United States Coast Guard,Source Verified,"9976 Huynh Curve
North Samanthatown, KY 30723",INDIVIDUAL,12.57,11000.0,379.44,Fully Paid,1,1,1,1,1,1,0,0,93.25,30.39,0
70000.0,Trijicon,Not Verified,"6137 Johnson Freeway
Elizabethfort, MA 48052",INDIVIDUAL,21.03,19200.0,600.78,Fully Paid,1,1,1,1,1,1,1,0,92.46,32.87,0
87000.0,Dept. Of Justice,Not Verified,"6465 Lang Loaf Apt. 379
East Andrea, ID 22690",INDIVIDUAL,24.19,25000.0,866.13,Fully Paid,0,1,0,0,1,1,0,0,71.49,17.29,1
34000.0,Technology Specialist,Not Verified,"8839 Stanley Mountain Suite 145
Longmouth, GA 00813",INDIVIDUAL,13.76,7000.0,225.84,Fully Paid,1,1,1,1,1,1,0,0,75.33,21.85,0
78000.0,Frontier Communications,Verified,"445 Johnson Rapid
Weissland, PA 00813",INDIVIDUAL,10.34,12000.0,464.21,Fully Paid,1,1,1,1,1,1,0,0,87.19,47.98,0
37000.0,Controller,Not Verified,"0805 Cummings Mills Apt. 544
Williamhaven, AZ 70466",INDIVIDUAL,29.32,12000.0,416.58,Charged Off,1,1,1,1,1,1,0,0,96.03,12.61,0
43000.0,Sales,Not Verified,"8950 Jones Creek Apt. 855
Cherylburgh, NY 48052",INDIVIDUAL,27.3,2400.0,80.28,Fully Paid,1,1,1,1,1,1,0,0,87.82,4.12,0
80000.0,Medical University of South Carolina,Source Verified,"510 Joshua Harbors Apt. 948
East Mitchellside, NJ 86630",INDIVIDUAL,13.14,11000.0,395.26,Charged Off,1,1,1,1,1,1,0,0,92.28,27.59,0
55560.0,Architect,Not Verified,"53297 Aaron Bridge Suite 675
Deannamouth, NC 30723",INDIVIDUAL,23.39,10000.0,336.9,Fully Paid,1,1,1,0,1,1,0,0,92.03,46.07,0
98000.0,Registered nurse,Source Verified,"533 Crawford Road Apt. 992
Rodriguezton, CT 29597",INDIVIDUAL,8.94,10000.0,317.54,Fully Paid,1,1,1,1,1,1,0,0,84.83,38.08,0
72000.0,Service,Verified,"617 David Mount
North Daniel, SD 00813",INDIVIDUAL,22.62,20500.0,560.26,Fully Paid,1,1,1,1,0,1,0,0,86.82,28.89,1
59592.0,Certified Ophthalmic Assistant,Not Verified,"18379 Bender Passage
Martinezville, AL 30723",INDIVIDUAL,11.44,6600.0,216.05,Fully Paid,1,1,1,0,1,1,0,0,72.14,29.62,0
32000.0,Stanford Student Enterprises,Not Verified,"USCGC Martinez
FPO AP 48052",INDIVIDUAL,12.49,3400.0,116.36,Fully Paid,1,1,1,1,0,1,0,0,97.83,17.79,0
70000.0,Medical Technologist II,Source Verified,"USNS Wright
FPO AA 05113",INDIVIDUAL,17.87,20000.0,616.54,Fully Paid,0,0,1,0,1,1,0,0,90.23,14.24,0
26400.0,Nationstar mortgage ,Source Verified,"Unit 8450 Box 8892
DPO AA 05113",INDIVIDUAL,22.18,3200.0,104.38,Fully Paid,1,1,1,1,1,1,0,0,74.63,28.36,0
70000.0,Repair tech,Source Verified,"05824 Thomas Circles
New Michaelberg, GA 48052",INDIVIDUAL,15.79,20000.0,628.39,Fully Paid,1,1,0,1,1,1,0,0,77.32,18.76,0
48000.0,cna/labor partner,Source Verified,"016 Cynthia Curve
Buchananbury, PA 48052",INDIVIDUAL,20.83,11850.0,320.52,Charged Off,1,1,1,1,1,1,0,0,70.14,14.96,0
41000.0,legal assistant,Source Verified,"22750 Ponce Gateway Suite 679
East Michelle, VA 29597",INDIVIDUAL,25.06,13875.0,371.4,Fully Paid,1,1,1,1,1,1,0,0,77.92,5.47,0
32000.0,Scott E Bittler,Not Verified,"432 Everett Trace Apt. 322
Wilsonstad, MN 86630",INDIVIDUAL,20.93,7000.0,167.31,Charged Off,1,1,1,1,0,1,0,0,79.5,13.16,0
27000.0,claims supervisor,Not Verified,"163 Stevens Pine Apt. 669
North Sean, HI 29597",INDIVIDUAL,6.24,5000.0,168.45,Fully Paid,1,1,1,1,1,1,0,0,90.49,24.13,0
80000.0,Utility,Not Verified,"15058 Smith Squares Suite 650
East John, NJ 70466",INDIVIDUAL,21.9,3000.0,90.35,Fully Paid,1,1,1,1,1,1,0,0,84.3,13.91,0
130000.0,National Sales Manager,Source Verified,"71154 Clayton Land
Garciaberg, NY 00813",INDIVIDUAL,12.51,7200.0,264.66,Fully Paid,1,0,1,1,1,1,0,0,95.28,23.47,0
52000.0,Chase Bank,Source Verified,"003 Thompson Shores Apt. 400
Samanthaborough, MO 22690",INDIVIDUAL,18.81,10000.0,308.41,Fully Paid,1,1,1,1,1,1,0,0,72.6,,0
71000.0,sr.mechanic,Verified,"629 Christopher Brooks Suite 294
North Alexanderhaven, MT 30723",INDIVIDUAL,6.3,10000.0,224.93,Fully Paid,1,1,1,0,1,1,0,0,91.21,9.05,0
50000.0,Diesel mechanic,Source Verified,"037 Reese Plaza Apt. 626
West Jodybury, OR 30723",INDIVIDUAL,17.83,20500.0,523.25,Fully Paid,1,1,1,1,1,0,0,0,96.25,14.27,0
74000.0,Supply SGT,Verified,"PSC 7776, Box 7211
APO AE 22690",INDIVIDUAL,33.43,24000.0,850.31,Fully Paid,1,1,1,1,1,1,0,0,82.64,32.86,0
60000.0,Resident Services Director,Not Verified,"066 Lawrence Trail Suite 022
South Gloriastad, SC 29597",INDIVIDUAL,13.04,10000.0,332.1,Fully Paid,1,1,1,1,1,1,1,0,78.66,1.87,0
120000.0,pharmacist,Verified,"USNS Johnson
FPO AA 70466",INDIVIDUAL,6.68,30000.0,991.71,Fully Paid,1,1,1,1,1,0,0,0,83.37,12.4,0
50000.0,"Parking Management Services, Inc",Verified,"396 Navarro Fork
South Davidmouth, MS 30723",INDIVIDUAL,24.14,5250.0,187.89,Fully Paid,0,1,1,1,1,0,1,0,93.67,41.67,1
280000.0,VP Finance,Source Verified,"130 Susan Causeway Suite 481
South Kevin, IL 48052",INDIVIDUAL,7.9,28000.0,843.22,Fully Paid,1,1,1,1,1,0,0,0,97.57,0.48,0
33982.0,A.D. STARR,Not Verified,"65027 White Crossroad
North Jason, KY 00813",INDIVIDUAL,22.25,8950.0,289.47,Fully Paid,1,1,1,1,1,1,0,0,71.97,28.07,0
28000.0,Receptionist,Not Verified,"65000 Rodney Hill Suite 934
East Jamesview, OK 48052",INDIVIDUAL,28.16,4950.0,163.31,Fully Paid,1,1,1,1,1,1,0,0,85.86,36.0,1
21300.0,Head Cashier,Source Verified,"144 Ramirez Summit Apt. 496
Lake Brandyshire, PA 70466",INDIVIDUAL,11.77,5000.0,170.84,Charged Off,1,1,1,1,0,1,0,0,89.19,22.12,0
60000.0,Director Client Relations,Verified,"477 Jennifer Plains Apt. 685
Fletchermouth, NE 70466",INDIVIDUAL,0.7,18000.0,501.76,Fully Paid,1,1,1,1,1,1,0,1,70.52,8.14,0
70000.0,IT,Source Verified,"64316 Stephen Brook Suite 809
North Brianna, WV 05113",INDIVIDUAL,19.58,15000.0,474.14,Fully Paid,1,1,1,1,1,1,0,0,75.44,24.25,1
110000.0,Senion Content Developer (Kindle),Not Verified,"947 Smith Shoal Apt. 236
Vazquezfurt, IL 22690",INDIVIDUAL,19.84,16000.0,504.27,Charged Off,1,1,1,1,1,0,0,0,71.88,11.08,0
45000.0,CAREGIVER,Not Verified,"4051 Lawrence Shoals
Alexandraville, GA 00813",INDIVIDUAL,31.95,10000.0,334.01,Fully Paid,1,1,1,1,1,1,0,0,78.71,6.16,0
240000.0,Realtor,Source Verified,"62937 Samantha Knoll Apt. 240
Glovertown, ND 00813",INDIVIDUAL,8.98,25000.0,632.94,Fully Paid,1,1,0,1,1,1,0,0,76.16,49.42,0
102000.0,paterson police,Verified,"Unit 8911 Box 4163
DPO AA 86630",INDIVIDUAL,14.09,25850.0,589.63,Charged Off,1,1,1,1,1,1,0,0,84.6,41.2,0
60000.0,RAY KORVAY INC,Verified,"982 Jillian Stream
Port Ronaldmouth, WI 48052",INDIVIDUAL,13.29,22000.0,716.51,Fully Paid,1,1,1,1,0,1,0,0,89.66,15.63,0
37000.0,Blueshield,Not Verified,"6540 Ryan Fork
North Craig, WA 48052",INDIVIDUAL,8.53,25000.0,807.62,Fully Paid,1,1,1,1,1,1,0,0,95.27,29.68,0
141000.0,Vice President,Verified,"90931 Tonya Roads Suite 489
Timothyfurt, MA 93700",INDIVIDUAL,9.38,31500.0,792.55,Charged Off,1,1,1,1,1,1,0,0,79.13,3.45,0
56000.0,Accountant,Verified,"USCGC Luna
FPO AP 05113",INDIVIDUAL,15.56,9500.0,300.29,Fully Paid,1,1,1,1,1,1,0,0,71.51,16.22,0
110000.0,Assistant Principal,Source Verified,"32262 Christine Brook
Foleyfort, PA 22690",INDIVIDUAL,8.6,13500.0,316.3,Fully Paid,1,1,1,1,1,1,1,0,70.12,25.95,0
66000.0,Clinical Intake Nurse,Not Verified,"0214 Ramirez Brook Apt. 403
Grayfort, NC 22690",INDIVIDUAL,11.04,12000.0,375.43,Charged Off,0,1,0,1,1,1,0,0,95.34,21.21,1
110000.0,Fiserv,Not Verified,"40703 Matthew Views
New Maria, AZ 30723",INDIVIDUAL,7.76,12000.0,365.23,Fully Paid,0,1,1,0,1,1,0,0,96.34,10.61,0
90960.0,Mailhandler,Source Verified,"PSC 1205, Box 9251
APO AP 70466",INDIVIDUAL,18.93,2950.0,106.02,Fully Paid,1,1,1,1,1,1,0,0,73.03,25.16,0
21000.0,embassy suites,Verified,"216 Adam Freeway Suite 381
East Tanya, NE 70466",INDIVIDUAL,20.63,4375.0,136.34,Fully Paid,1,1,0,1,1,1,0,0,70.31,27.09,0
54496.0,Operation Supervisor,Source Verified,"0328 Macias Common Apt. 287
Port Tim, IL 48052",INDIVIDUAL,31.23,27225.0,736.38,Fully Paid,1,1,1,0,1,0,0,1,94.01,8.4,1
180000.0,Associate ,Verified,"9550 Luna Extension
Tyronefort, NH 05113",INDIVIDUAL,10.99,26400.0,616.48,Fully Paid,1,1,1,1,1,1,0,0,89.22,22.85,0
145000.0,elevator mechanic ,Source Verified,"19078 Timothy Mountains
New Daniellemouth, OK 30723",INDIVIDUAL,7.14,4675.0,166.66,Fully Paid,1,1,1,1,1,1,0,0,86.68,19.81,0
70000.0,Sales Manager,Source Verified,"38343 Bonnie Highway
New Krista, LA 70466",INDIVIDUAL,17.5,8000.0,258.1,Fully Paid,1,1,1,1,0,1,0,0,86.0,37.57,0
22700.0,Maggie's Custom Embroidery,Not Verified,"Unit 1480 Box 8683
DPO AP 30723",INDIVIDUAL,15.59,6700.0,241.45,Fully Paid,1,0,1,1,1,0,0,0,93.21,38.71,1
21000.0,engineering grafics support,Source Verified,"27440 Daniel Loop Suite 955
New Hunter, HI 30723",INDIVIDUAL,6.4,6000.0,196.41,Fully Paid,1,1,1,1,1,1,0,0,78.8,0.57,0
53500.0,Banner Engineering,Not Verified,"94325 Walter Station Apt. 221
West Johnton, LA 48052",INDIVIDUAL,4.58,6000.0,187.75,Fully Paid,1,1,1,1,0,1,0,0,81.67,,0
80000.0,Accountant,Source Verified,"PSC 9715, Box 0364
APO AE 30723",INDIVIDUAL,15.66,15000.0,463.98,Fully Paid,1,1,1,1,1,1,0,0,72.34,,0
180000.0,manager,Verified,"29595 Contreras Trail
Derekmouth, MS 30723",INDIVIDUAL,0.23,12000.0,310.24,Fully Paid,1,1,1,1,1,1,0,0,86.98,10.88,0
110000.0,Registered Nurse,Verified,"5460 Lee Parks Apt. 664
Lake Eric, GA 70466",INDIVIDUAL,14.55,35000.0,862.15,Fully Paid,1,1,1,1,1,1,0,0,98.82,8.82,0
55000.0,Owner/President,Source Verified,"4744 Rodriguez Lodge
Benjaminburgh, ME 70466",INDIVIDUAL,18.9,3600.0,119.56,Fully Paid,1,1,1,1,1,1,0,0,78.52,5.36,0
102600.0,Senior Pastor,Source Verified,"512 Christopher Ville Apt. 329
Heatherberg, NH 29597",INDIVIDUAL,20.28,27500.0,842.73,Fully Paid,1,1,1,1,1,1,0,0,97.88,44.21,0
60000.0,Manager,Source Verified,"806 Jessica Dale
Jonathanmouth, NH 30723",INDIVIDUAL,31.24,22750.0,588.15,Fully Paid,1,1,1,1,1,1,0,0,91.88,40.8,0
